seed,Time(h),model,Coverage,Mean,Std_Dev,CSV_Coverage,DSV_Coverage,New_locs,Cov_Efficiency,CovDev_Vehicle_Path,Mean_Runtime
42,2009-01-03 00:59:00,SDPR-F,3717.0,0.18241264883857114,0.388828824428303,3678.0,60.0,39.0,0.65,0.47696960070847283,7.046480178833008
42,2009-01-03 01:59:00,SDPR-F,4338.0,0.21169236775326958,0.4085079059067083,4309.0,29.0,29.0,0.48333333333333334,0.0,7.646943092346191
42,2009-01-03 02:59:00,SDPR-F,3972.0,0.19383173921530353,0.39529861634980984,3950.0,22.0,22.0,0.36666666666666664,0.0,7.146684885025024
42,2009-01-03 03:59:00,SDPR-F,4027.0,0.1965157134491509,0.3973629170125493,3967.0,60.0,60.0,1.0,0.0,7.151217222213745
42,2009-01-03 04:59:00,SDPR-F,3927.0,0.19163576029670115,0.3935879770422446,3867.0,60.0,60.0,1.0,0.0,7.353856086730957
42,2009-01-03 05:59:00,SDPR-F,4292.0,0.20949638883466717,0.4070690985114814,4233.0,60.0,59.0,0.9833333333333333,0.12801909579781018,7.113985776901245
42,2009-01-03 06:59:00,SDPR-F,4178.0,0.20388444270935,0.40288407356266615,4118.0,60.0,60.0,1.0,0.0,7.173537969589233
42,2009-01-03 07:59:00,SDPR-F,4640.0,0.22657622486824128,0.41896567446730576,4583.0,60.0,57.0,0.95,0.21794494717703367,7.157042026519775
42,2009-01-03 08:59:00,SDPR-F,4290.0,0.2093987897716182,0.40699942957803864,4231.0,60.0,59.0,0.9833333333333333,0.12801909579781018,7.235827922821045
42,2009-01-03 09:59:00,SDPR-F,4336.0,0.21159476869022056,0.4084390071395638,4276.0,60.0,60.0,1.0,0.0,6.969220876693726
42,2009-01-03 10:59:00,SDPR-F,3966.0,0.19358774155768105,0.39523300335286593,3907.0,60.0,59.0,0.9833333333333333,0.12801909579781018,7.246124029159546
42,2009-01-03 11:59:00,SDPR-F,3546.0,0.17309193831739214,0.37845570185950334,3487.0,60.0,59.0,0.9833333333333333,0.12801909579781018,7.256871938705444
42,2009-01-03 12:59:00,SDPR-F,3336.0,0.16279523716572322,0.36917874792826194,3276.0,60.0,60.0,1.0,0.0,7.151609182357788
42,2009-01-03 13:59:00,SDPR-F,2971.0,0.14498340815928168,0.3520841085845835,2911.0,60.0,60.0,1.0,0.0,10.486224174499512
42,2009-01-03 14:59:00,SDPR-F,2306.0,0.11253171969549092,0.31601951167272313,2246.0,60.0,60.0,1.0,0.0,8.336124897003174
42,2009-01-03 15:59:00,SDPR-F,1739.0,0.08486238532110092,0.2786768036251204,1679.0,60.0,60.0,1.0,0.0,7.177911996841431
42,2009-01-03 16:59:00,SDPR-F,1458.0,0.07114971696271716,0.2570747648814298,1398.0,60.0,60.0,1.0,0.0,7.143362760543823
42,2009-01-03 17:59:00,SDPR-F,1333.0,0.06504977552215499,0.24661366999149142,1273.0,60.0,60.0,1.0,0.0,6.892467975616455
42,2009-01-03 18:59:00,SDPR-F,1189.0,0.05802264298262737,0.23378626111030973,1129.0,60.0,60.0,1.0,0.0,7.167264938354492
42,2009-01-03 19:59:00,SDPR-F,1031.0,0.050312317001756784,0.21858862678481583,971.0,60.0,60.0,1.0,0.0,7.026838064193726
42,2009-01-03 20:59:00,SDPR-F,1086.0,0.05299629123560414,0.22402607962216178,1026.0,60.0,60.0,1.0,0.0,7.0807130336761475
42,2009-01-03 21:59:00,SDPR-F,1556.0,0.07598087058364239,0.2651516112567358,1497.0,60.0,59.0,0.9833333333333333,0.12801909579781018,6.886218070983887
42,2009-01-03 22:59:00,SDPR-F,2045.0,0.09984384149912161,0.2999544096639836,1986.0,60.0,59.0,0.9833333333333333,0.12801909579781018,7.32797384262085
42,2009-01-03 23:59:00,SDPR-F,3278.0,0.16001366386882687,0.366751810230229,3219.0,60.0,59.0,0.9833333333333333,0.12801909579781018,7.984354019165039
42,2023-01-01 50:00:00,SDPR-F,3023.2083333333335,0.14759418309584227,0.3428974431067869,2967.375,57.125,55.833333333333336,0.9305555555555555,0.06629367576959073,7.381618956724803
42,2023-01-01 100:00:00,SDPR-F,9416.0,3.542309193831739,6.227862680463211,9310.0,172.0,106.0,0.07361111111111111,6.006720028907519,737.927109003067
